city,neighborhood,neighborhood_is_generic,property_type,surface_m2,bedrooms,bathrooms,floor,price_dh,floor_known,surface_known,rooms_info_known,floor_appartement
Casablanca,sidi_moumen,False,Appartement,60.0,2.0,1.0,4.0,4310000.0,1,1,1,4.0
Casablanca,autre_secteur,True,Appartement,77.0,3.0,2.0,0.0,870000.0,1,1,1,0.0
Casablanca,oulfa,False,Appartement,58.0,2.0,1.0,3.0,3540000.0,1,1,1,3.0
Casablanca,lissasfa,False,Appartement,84.0,3.0,2.0,1.0,1800000.0,1,1,1,1.0
Casablanca,maarif,False,Appartement,74.0,2.0,2.0,1.0,1130000.0,1,0,1,1.0
Casablanca,maarif,False,Appartement,165.0,2.0,2.0,1.0,11661000.0,1,1,1,1.0
Casablanca,autre_secteur,True,Appartement,79.0,3.0,2.0,3.0,3745000.0,1,1,1,3.0
Casablanca,la_gironde,False,Appartement,91.0,2.0,2.0,5.0,5950000.0,1,1,1,5.0
Casablanca,sidi_belyout,False,Appartement,162.0,3.0,2.0,1.0,11741500.0,1,1,1,1.0
Casablanca,racine,False,Appartement,157.0,2.0,2.0,1.0,12770000.0,1,1,1,1.0
Casablanca,oulfa,False,Appartement,80.0,2.0,1.0,1.0,1850000.0,1,1,1,1.0
Casablanca,belvédère,False,Appartement,109.0,2.0,1.0,0.0,1090000.0,1,1,1,0.0
Casablanca,aïn_chock,False,Appartement,169.0,2.0,2.0,1.0,12800000.0,1,1,1,1.0
Casablanca,mers_sultan,False,Appartement,95.0,2.0,1.0,4.0,4800000.0,1,1,1,4.0
Casablanca,gauthier,False,Appartement,51.0,1.0,1.0,3.0,3750000.0,1,1,1,3.0
Casablanca,errahma,False,Appartement,93.0,2.0,2.0,2.0,2770000.0,1,1,1,2.0
Casablanca,roches_noires,False,Appartement,76.0,2.0,2.0,3.0,3770000.0,1,1,1,3.0
Casablanca,oulfa,False,Appartement,54.0,2.0,1.0,3.0,345000.0,1,1,1,3.0
Casablanca,salmia,False,Appartement,109.0,2.0,2.0,4.0,4600000.0,1,1,1,4.0
Casablanca,sidi_othmane,False,Appartement,74.0,3.0,2.0,2.0,1540000.0,1,0,1,2.0
Casablanca,anfa,False,Appartement,100.0,2.0,2.0,3.0,320000.0,1,1,1,3.0
Casablanca,florida,False,Appartement,70.0,2.0,2.0,3.0,3790000.0,1,1,1,3.0
Casablanca,salmia,False,Appartement,78.0,2.0,1.0,3.0,3460000.0,1,1,1,3.0
Casablanca,ain_sebaa,False,Appartement,58.0,2.0,1.0,1.0,1400000.0,1,1,1,1.0
Casablanca,maarif,False,Appartement,157.0,2.0,2.0,0.0,1650000.0,1,1,1,0.0
Casablanca,oulfa,False,Appartement,50.0,2.0,1.0,4.0,4270000.0,1,1,1,4.0
Casablanca,sidi_bernoussi,False,Appartement,67.0,2.0,1.0,3.0,3460000.0,1,1,1,3.0
Casablanca,oulfa,False,Appartement,88.0,2.0,1.0,1.0,1880000.0,1,1,1,1.0
Casablanca,oulfa,False,Appartement,98.0,3.0,2.0,0.0,1100000.0,1,1,1,0.0
Casablanca,californie,False,Appartement,192.0,3.0,2.0,1.0,12880000.0,1,1,1,1.0
Casablanca,al_qods,False,Appartement,46.0,1.0,1.0,1.0,1320000.0,1,1,1,1.0
Casablanca,ain_sebaa,False,Appartement,87.0,2.0,2.0,4.0,4895000.0,1,1,1,4.0
Casablanca,sidi_bernoussi,False,Appartement,84.0,2.0,1.0,2.0,2540000.0,1,1,1,2.0
Casablanca,racine,False,Appartement,318.0,5.0,4.0,2.0,23990000.0,1,1,1,2.0
Casablanca,hay_hassani,False,Appartement,72.0,2.0,1.0,1.0,1760000.0,1,1,1,1.0
Casablanca,californie,False,Appartement,74.0,2.0,2.0,2.0,1400000.0,1,0,1,2.0
Casablanca,oulfa,False,Appartement,99.0,2.0,1.0,2.0,2900000.0,1,1,1,2.0
Casablanca,ben_ejdia,False,Appartement,74.0,2.0,2.0,1.0,1900000.0,1,0,1,1.0
Casablanca,errahma,False,Appartement,84.0,3.0,1.0,4.0,4520000.0,1,1,1,4.0
Casablanca,c.i.l,False,Appartement,140.0,4.0,2.0,0.0,1400000.0,1,1,1,0.0
Casablanca,maarif,False,Appartement,102.0,2.0,2.0,1.0,1115000.0,1,1,1,1.0
Casablanca,aïn_chock,False,Appartement,150.0,5.0,2.0,1.0,11400000.0,1,1,1,1.0
Casablanca,ain_sebaa,False,Appartement,80.0,2.0,2.0,5.0,5900000.0,1,1,1,5.0
Casablanca,sidi_bernoussi,False,Appartement,65.0,2.0,2.0,1.0,1700000.0,1,1,1,1.0
Casablanca,errahma,False,Appartement,56.0,2.0,1.0,2.0,2500000.0,1,1,1,2.0
Casablanca,sidi_bernoussi,False,Appartement,81.0,3.0,1.0,4.0,4820000.0,1,1,1,4.0
Casablanca,sidi_maarouf,False,Appartement,57.0,2.0,1.0,2.0,2560000.0,1,1,1,2.0
Casablanca,ain_sebaa,False,Appartement,74.0,2.0,1.0,3.0,3420000.0,1,1,1,3.0
Casablanca,casablanca,False,Appartement,91.0,3.0,1.0,2.0,2820000.0,1,1,1,2.0
Casablanca,oulfa,False,Appartement,52.0,1.0,1.0,1.0,1440000.0,1,1,1,1.0
Casablanca,oulfa,False,Appartement,49.0,2.0,1.0,1.0,1360000.0,1,1,1,1.0
Casablanca,sidi_maarouf,False,Appartement,55.0,2.0,1.0,3.0,3350000.0,1,1,1,3.0
Casablanca,oulfa,False,Appartement,136.0,3.0,2.0,1.0,11700000.0,1,1,1,1.0
Casablanca,al_fida,False,Appartement,64.0,2.0,2.0,4.0,4850000.0,1,1,1,4.0
Casablanca,sidi_maarouf,False,Appartement,74.0,2.0,1.0,3.0,3520000.0,1,0,1,3.0
Casablanca,oulfa,False,Appartement,74.0,2.0,1.0,2.0,2360000.0,1,0,1,2.0
Casablanca,sidi_maarouf,False,Appartement,135.0,3.0,2.0,0.0,1390000.0,1,1,1,0.0
Casablanca,oasis,False,Appartement,150.0,3.0,2.0,0.0,3250000.0,1,1,1,0.0
Casablanca,sidi_bernoussi,False,Appartement,56.0,2.0,1.0,2.0,2400000.0,1,1,1,2.0
Casablanca,oulfa,False,Appartement,98.0,3.0,2.0,1.0,1700000.0,1,1,1,1.0
Casablanca,anfa,False,Appartement,56.0,1.0,1.0,0.0,800000.0,1,1,1,0.0
Casablanca,centre_ville,True,Appartement,74.0,1.0,1.0,3.0,3280000.0,1,0,1,3.0
Casablanca,racine,False,Appartement,280.0,4.0,2.0,2.0,24400000.0,1,1,1,2.0
Casablanca,autre_secteur,True,Appartement,134.0,2.0,2.0,1.0,11850000.0,1,1,1,1.0
Casablanca,autre_secteur,True,Appartement,180.0,3.0,2.0,1.0,12000000.0,1,1,1,1.0
Casablanca,bachkou,False,Appartement,199.0,3.0,2.0,unknown,2350000.0,0,1,1,unknown
Casablanca,racine,False,Appartement,208.0,3.0,2.0,1.0,13200000.0,1,1,1,1.0
Casablanca,riviera,False,Appartement,143.0,3.0,2.0,1.0,12500000.0,1,1,1,1.0
Casablanca,autre_secteur,True,Appartement,118.0,2.0,1.0,unknown,1380000.0,0,1,1,unknown
Casablanca,sidi_maarouf,False,Appartement,99.0,3.0,2.0,1.0,1902500.0,1,1,1,1.0
Casablanca,les_princesses,False,Appartement,74.0,3.0,1.0,3.0,1100000.0,1,0,1,3.0
Casablanca,nassim,False,Appartement,54.0,2.0,1.0,2.0,236000.0,1,1,1,2.0
Casablanca,sidi_moumen,False,Appartement,74.0,2.0,2.0,4.0,4500000.0,1,0,1,4.0
Casablanca,hay_hassani,False,Appartement,54.0,2.0,1.0,4.0,4400000.0,1,1,1,4.0
Casablanca,anfa,False,Appartement,250.0,3.0,3.0,2.0,22600000.0,1,1,1,2.0
Casablanca,oulfa,False,Appartement,45.0,1.0,1.0,3.0,3720000.0,1,1,1,3.0
Casablanca,autre_secteur,True,Appartement,204.0,2.0,2.0,3.0,3960000.0,1,1,1,3.0
Casablanca,2_mars,False,Appartement,94.0,2.0,2.0,0.0,1500000.0,1,1,1,0.0
Casablanca,oulfa,False,Appartement,53.0,2.0,1.0,4.0,4600000.0,1,1,1,4.0
Casablanca,sidi_maarouf,False,Appartement,98.0,3.0,2.0,1.0,1740000.0,1,1,1,1.0
Casablanca,oulfa,False,Appartement,50.0,2.0,1.0,4.0,4260000.0,1,1,1,4.0
Casablanca,errahma,False,Appartement,83.0,2.0,1.0,4.0,4720000.0,1,1,1,4.0
Casablanca,quartier_des_hôpitaux,False,Appartement,127.0,2.0,2.0,1.0,11800000.0,1,1,1,1.0
Casablanca,aïn_chock,False,Appartement,62.0,2.0,1.0,1.0,1660000.0,1,1,1,1.0
Casablanca,oulfa,False,Appartement,76.0,2.0,1.0,unknown,830000.0,0,1,1,unknown
Casablanca,autre_secteur,True,Appartement,78.0,2.0,2.0,3.0,3700000.0,1,1,1,3.0
Casablanca,quartier_des_hôpitaux,False,Appartement,54.0,1.0,1.0,0.0,750000.0,1,1,1,0.0
Casablanca,sidi_maarouf,False,Appartement,106.0,3.0,2.0,0.0,1264500.0,1,1,1,0.0
Casablanca,aïn_borja,False,Appartement,85.0,3.0,2.0,5.0,589000.0,1,1,1,5.0
Casablanca,lissasfa,False,Appartement,56.0,2.0,1.0,4.0,4300000.0,1,1,1,4.0
Casablanca,hay_hassani,False,Appartement,60.0,2.0,1.0,0.0,500000.0,1,1,1,0.0
Casablanca,errahma,False,Appartement,70.0,1.0,1.0,2.0,2265000.0,1,1,1,2.0
Casablanca,oulfa,False,Appartement,56.0,2.0,1.0,0.0,450000.0,1,1,1,0.0
Casablanca,ain_sebaa,False,Appartement,74.0,2.0,2.0,2.0,2955500.0,1,0,1,2.0
Casablanca,ain_sebaa,False,Appartement,72.0,2.0,1.0,2.0,2850000.0,1,1,0,2.0
Casablanca,autre_secteur,True,Appartement,57.0,2.0,1.0,4.0,4260000.0,1,1,1,4.0
Casablanca,alsace_lorraine,False,Appartement,179.0,3.0,2.0,1.0,11500000.0,1,1,1,1.0
Casablanca,ferme_bretone,False,Appartement,74.0,3.0,2.0,2.0,1900000.0,1,0,1,2.0
Casablanca,belvédère,False,Appartement,150.0,3.0,2.0,1.0,11500000.0,1,1,1,1.0
Casablanca,hay_el_farah,False,Appartement,86.0,3.0,2.0,2.0,2780000.0,1,1,1,2.0
Casablanca,route_d_azemmour,False,Appartement,62.0,2.0,1.0,1.0,1450000.0,1,1,1,1.0
Casablanca,sidi_othmane,False,Appartement,55.0,2.0,1.0,1.0,1360000.0,1,1,1,1.0
Casablanca,oulfa,False,Appartement,70.0,2.0,1.0,2.0,2400000.0,1,1,1,2.0
Casablanca,oulfa,False,Appartement,52.0,2.0,1.0,4.0,4350000.0,1,1,1,4.0
Casablanca,hay_sadri,False,Appartement,73.0,2.0,0.0,3.0,3650000.0,1,1,1,3.0
Casablanca,ain_sebaa,False,Appartement,60.0,2.0,2.0,0.0,380000.0,1,1,1,0.0
Casablanca,ain_sebaa,False,Appartement,101.0,2.0,1.0,0.0,990000.0,1,1,1,0.0
Casablanca,errahma,False,Appartement,73.0,3.0,1.0,3.0,3520000.0,1,1,1,3.0
Casablanca,al_fida,False,Appartement,79.0,2.0,1.0,3.0,3720000.0,1,1,1,3.0
Casablanca,al_mostakbal,False,Appartement,118.0,3.0,1.0,1.0,11080000.0,1,1,1,1.0
Casablanca,aïn_borja,False,Appartement,78.0,3.0,1.0,6.0,6700000.0,1,1,1,6.0
Casablanca,roches_noires,False,Appartement,94.0,2.0,2.0,1.0,1950000.0,1,1,1,1.0
Casablanca,sidi_maarouf,False,Appartement,74.0,2.0,1.0,3.0,3581400.0,1,0,1,3.0
Casablanca,oasis,False,Appartement,74.0,3.0,2.0,2.0,2450000.0,1,0,1,2.0
Casablanca,ferme_bretone,False,Appartement,74.0,3.0,2.0,2.0,2700000.0,1,0,1,2.0
Casablanca,2_mars,False,Appartement,129.0,2.0,2.0,1.0,11500000.0,1,1,1,1.0
Casablanca,2_mars,False,Appartement,192.0,3.0,2.0,1.0,12600000.0,1,1,1,1.0
Casablanca,roches_noires,False,Appartement,76.0,2.0,1.0,4.0,4720000.0,1,1,1,4.0
Casablanca,marina,False,Appartement,74.0,1.0,1.0,4.0,2500000.0,1,0,1,4.0
Casablanca,ain_sebaa,False,Appartement,68.0,2.0,1.0,3.0,3580000.0,1,1,1,3.0
Casablanca,les_princesses,False,Appartement,74.0,2.0,2.0,3.0,2325000.0,1,0,1,3.0
Casablanca,sidi_bernoussi,False,Appartement,76.0,2.0,1.0,2.0,2700000.0,1,1,1,2.0
Casablanca,aïn_chock,False,Appartement,101.0,1.0,2.0,3.0,3130000.0,1,1,1,3.0
Casablanca,aïn_borja,False,Appartement,79.0,3.0,1.0,4.0,4730000.0,1,1,1,4.0
Casablanca,sidi_moumen,False,Appartement,74.0,3.0,1.0,2.0,2700000.0,1,0,1,2.0
Casablanca,beauséjour,False,Appartement,113.0,3.0,2.0,3.0,3900000.0,1,1,1,3.0
Casablanca,ain_sebaa,False,Appartement,74.0,2.0,0.0,2.0,2800000.0,1,1,1,2.0
Casablanca,errahma,False,Appartement,76.0,2.0,2.0,1.0,1860000.0,1,1,1,1.0
Casablanca,sidi_othmane,False,Appartement,56.0,2.0,1.0,0.0,420000.0,1,1,1,0.0
Casablanca,hay_hassani,False,Appartement,56.0,2.0,1.0,2.0,2480000.0,1,1,1,2.0
Casablanca,maarif,False,Appartement,90.0,3.0,1.0,3.0,3900000.0,1,1,1,3.0
Casablanca,sidi_maarouf,False,Appartement,66.0,2.0,1.0,1.0,1630000.0,1,1,1,1.0
Casablanca,ain_sebaa,False,Appartement,56.0,2.0,2.0,4.0,4380000.0,1,1,1,4.0
Casablanca,oulfa,False,Appartement,60.0,2.0,1.0,4.0,4720000.0,1,1,1,4.0
Casablanca,sidi_maarouf,False,Appartement,60.0,2.0,1.0,1.0,1600000.0,1,1,1,1.0
Casablanca,maarif,False,Appartement,42.0,1.0,1.0,1.0,1950000.0,1,1,1,1.0
Casablanca,roches_noires,False,Appartement,85.0,2.0,2.0,0.0,1250000.0,1,1,1,0.0
Casablanca,sidi_maarouf,False,Appartement,60.0,2.0,1.0,1.0,1620000.0,1,1,1,1.0
Casablanca,la_gironde,False,Appartement,144.0,3.0,2.0,1.0,11600000.0,1,1,1,1.0
Casablanca,oulfa,False,Appartement,64.0,2.0,1.0,1.0,1620000.0,1,1,1,1.0
Casablanca,lissasfa,False,Appartement,52.0,2.0,1.0,0.0,350000.0,1,1,1,0.0
Casablanca,bachkou,False,Appartement,72.0,3.0,1.0,4.0,4780000.0,1,1,1,4.0
Casablanca,californie,False,Appartement,125.0,3.0,2.0,0.0,1780000.0,1,1,1,0.0
Casablanca,sidi_maarouf,False,Appartement,74.0,2.0,1.0,3.0,3740000.0,1,0,1,3.0
Casablanca,sidi_bernoussi,False,Appartement,74.0,2.0,1.0,2.0,2460000.0,1,0,0,2.0
Casablanca,ain_sebaa,False,Appartement,61.0,2.0,1.0,3.0,3630000.0,1,1,1,3.0
Casablanca,sbata,False,Appartement,60.0,2.0,1.0,3.0,3620000.0,1,1,1,3.0
Casablanca,californie,False,Appartement,85.0,2.0,2.0,0.0,1200000.0,1,1,1,0.0
Casablanca,sidi_moumen,False,Appartement,73.0,2.0,2.0,1.0,1743000.0,1,1,1,1.0
Casablanca,hay_mohammadi,False,Appartement,58.0,2.0,1.0,4.0,4360000.0,1,1,1,4.0
Casablanca,oulfa,False,Appartement,74.0,3.0,2.0,1.0,1240000.0,1,0,1,1.0
Casablanca,les_princesses,False,Appartement,150.0,3.0,2.0,1.0,11880000.0,1,1,1,1.0
Casablanca,autre_secteur,True,Appartement,95.0,2.0,1.0,2.0,2720000.0,1,1,1,2.0
Casablanca,bourgogne,False,Appartement,74.0,1.0,1.0,1.0,1360000.0,1,0,1,1.0
Casablanca,sidi_othmane,False,Appartement,93.0,2.0,2.0,2.0,2800000.0,1,1,1,2.0
Casablanca,aïn_diab,False,Appartement,74.0,3.0,1.0,2.0,3800000.0,1,0,0,2.0
Casablanca,oulfa,False,Appartement,56.0,2.0,1.0,1.0,1340000.0,1,1,1,1.0
Casablanca,hay_mohammadi,False,Appartement,86.0,3.0,1.0,2.0,2580000.0,1,1,1,2.0
Casablanca,hay_moulay_rachid_4,False,Appartement,60.0,2.0,1.0,4.0,4360000.0,1,1,1,4.0
Casablanca,californie,False,Appartement,74.0,3.0,3.0,2.0,2550000.0,1,0,1,2.0
Casablanca,les_princesses,False,Appartement,74.0,2.0,1.0,2.0,1420000.0,1,0,1,2.0
Casablanca,les_princesses,False,Appartement,74.0,2.0,1.0,1.0,1550000.0,1,0,1,1.0
Casablanca,palmier,False,Appartement,74.0,1.0,1.0,1.0,1200000.0,1,0,1,1.0
Casablanca,palmier,False,Appartement,74.0,1.0,1.0,1.0,1120000.0,1,0,1,1.0
Casablanca,palmier,False,Appartement,74.0,1.0,1.0,1.0,1150000.0,1,0,1,1.0
Casablanca,ben_m_sick,False,Appartement,74.0,2.0,1.0,3.0,3170000.0,1,0,0,3.0
Casablanca,oulfa,False,Appartement,60.0,2.0,1.0,3.0,3350000.0,1,1,1,3.0
Casablanca,hay_albaraka,False,Appartement,69.0,2.0,1.0,3.0,3520000.0,1,1,1,3.0
Casablanca,ain_sebaa,False,Appartement,72.0,2.0,1.0,unknown,900000.0,0,1,1,unknown
Casablanca,ain_sebaa,False,Appartement,220.0,4.0,2.0,1.0,12400000.0,1,1,1,1.0
Casablanca,maarif,False,Appartement,138.0,4.0,2.0,4.0,411900.0,1,1,1,4.0
Casablanca,hay_hassani,False,Appartement,58.0,2.0,2.0,5.0,5276000.0,1,1,1,5.0
Casablanca,aïn_chock,False,Appartement,93.0,3.0,1.0,3.0,3790000.0,1,1,1,3.0
Casablanca,ain_sebaa,False,Appartement,56.0,2.0,1.0,0.0,400000.0,1,1,1,0.0
Casablanca,salmia,False,Appartement,74.0,2.0,1.0,4.0,485000.0,1,0,1,4.0
Casablanca,belvédère,False,Appartement,80.0,2.0,2.0,4.0,4800000.0,1,1,1,4.0
Casablanca,belvédère,False,Appartement,74.0,3.0,2.0,2.0,1530000.0,1,0,1,2.0
Casablanca,autre_secteur,True,Appartement,100.0,2.0,0.0,4.0,4280000.0,1,1,1,4.0
Casablanca,sidi_moumen,False,Appartement,72.0,2.0,2.0,1.0,1690000.0,1,1,1,1.0
Casablanca,oulfa,False,Appartement,64.0,2.0,1.0,unknown,600000.0,0,1,1,unknown
Casablanca,maârif_extension,False,Appartement,44.0,1.0,1.0,4.0,1000000.0,1,1,1,4.0
Casablanca,aïn_chock,False,Appartement,110.0,2.0,1.0,unknown,1250000.0,0,1,1,unknown
Casablanca,oulfa,False,Appartement,81.0,3.0,2.0,0.0,820000.0,1,1,1,0.0
Casablanca,autre_secteur,True,Appartement,74.0,3.0,2.0,5.0,5530000.0,1,1,1,5.0
Casablanca,autre_secteur,True,Appartement,48.0,2.0,1.0,1.0,1360000.0,1,1,1,1.0
Casablanca,sidi_bernoussi,False,Appartement,71.0,2.0,1.0,2.0,2590000.0,1,1,1,2.0
Casablanca,oulfa,False,Appartement,84.0,2.0,2.0,5.0,5924000.0,1,1,1,5.0
Casablanca,errahma,False,Appartement,53.0,2.0,1.0,3.0,3300000.0,1,1,1,3.0
Casablanca,ain_sebaa,False,Appartement,70.0,2.0,1.0,0.0,800000.0,1,1,1,0.0
Casablanca,aïn_chock,False,Appartement,74.0,2.0,2.0,2.0,2600000.0,1,0,1,2.0
Casablanca,sidi_bernoussi,False,Appartement,96.0,3.0,1.0,1.0,1900000.0,1,1,1,1.0
Casablanca,oulfa,False,Appartement,55.0,2.0,1.0,4.0,4500000.0,1,1,1,4.0
Casablanca,oulfa,False,Appartement,60.0,2.0,1.0,2.0,2650000.0,1,1,1,2.0
Casablanca,aïn_diab,False,Appartement,107.0,3.0,2.0,0.0,2500000.0,1,1,1,0.0
Casablanca,la_gare,False,Appartement,74.0,1.0,1.0,2.0,2858000.0,1,0,1,2.0
Casablanca,abdelmoumen,False,Appartement,165.0,2.0,2.0,1.0,12400000.0,1,1,1,1.0
Casablanca,route_d_el_jadida,False,Appartement,48.0,1.0,0.0,0.0,900000.0,1,1,1,0.0
Casablanca,hay_alfalah,False,Appartement,56.0,2.0,1.0,2.0,2360000.0,1,1,1,2.0
Casablanca,sidi_moumen,False,Appartement,63.0,2.0,1.0,0.0,490000.0,1,1,1,0.0
Casablanca,al_madina_aljadida,False,Appartement,105.0,2.0,2.0,4.0,4570000.0,1,1,1,4.0
Casablanca,sidi_moumen,False,Appartement,52.0,2.0,0.0,0.0,370000.0,1,1,1,0.0
Casablanca,autre_secteur,True,Appartement,51.0,2.0,1.0,4.0,4360000.0,1,1,1,4.0
Casablanca,errahma,False,Appartement,70.0,3.0,2.0,1.0,1700000.0,1,1,1,1.0
Casablanca,roches_noires,False,Appartement,79.0,2.0,1.0,2.0,2730000.0,1,1,1,2.0
Casablanca,bournazil,False,Appartement,60.0,2.0,1.0,2.0,2580000.0,1,1,1,2.0
Casablanca,bournazil,False,Appartement,60.0,2.0,1.0,2.0,2550000.0,1,1,1,2.0
Casablanca,oulfa,False,Appartement,58.0,2.0,1.0,3.0,3370000.0,1,1,1,3.0
Casablanca,oulfa,False,Appartement,42.0,1.0,1.0,1.0,1750000.0,1,1,1,1.0
Casablanca,racine,False,Appartement,318.0,4.0,3.0,2.0,24000000.0,1,1,1,2.0
Casablanca,bourgogne,False,Appartement,74.0,1.0,1.0,1.0,11100000.0,1,0,1,1.0
Casablanca,errahma,False,Appartement,80.0,3.0,2.0,2.0,2600000.0,1,1,1,2.0
Casablanca,hay_mohammadi,False,Appartement,74.0,2.0,1.0,4.0,4560000.0,1,0,1,4.0
Casablanca,ain_sebaa,False,Appartement,74.0,2.0,1.0,2.0,2450000.0,1,0,1,2.0
Casablanca,sidi_bernoussi,False,Appartement,57.0,1.0,1.0,3.0,3420000.0,1,1,1,3.0
Casablanca,belvédère,False,Appartement,118.0,3.0,2.0,2.0,2800000.0,1,1,1,2.0
Casablanca,aïn_chock,False,Appartement,74.0,2.0,2.0,3.0,3550000.0,1,0,1,3.0
Casablanca,beauséjour,False,Appartement,120.0,2.0,2.0,1.0,11300000.0,1,1,1,1.0
Casablanca,hay_hassani,False,Appartement,55.0,2.0,1.0,2.0,2470000.0,1,1,1,2.0
Casablanca,oulfa,False,Appartement,51.0,2.0,1.0,1.0,1420000.0,1,1,1,1.0
Casablanca,autre_secteur,True,Appartement,52.0,2.0,1.0,3.0,3200000.0,1,1,1,3.0
Casablanca,maarif,False,Appartement,68.0,2.0,1.0,0.0,940000.0,1,1,1,0.0
Casablanca,casablanca,False,Appartement,65.0,2.0,1.0,3.0,3530000.0,1,1,1,3.0
Casablanca,californie,False,Appartement,74.0,2.0,2.0,2.0,1160000.0,1,0,1,2.0
Casablanca,bachkou,False,Appartement,52.0,1.0,1.0,4.0,4550000.0,1,1,1,4.0
Casablanca,tantonville,False,Appartement,209.0,3.0,2.0,1.0,12650000.0,1,1,1,1.0
Casablanca,sidi_maarouf,False,Appartement,70.0,2.0,1.0,3.0,3560000.0,1,1,1,3.0
Casablanca,beauséjour,False,Appartement,150.0,3.0,2.0,1.0,11700000.0,1,1,1,1.0
Casablanca,ain_sebaa,False,Appartement,54.0,2.0,1.0,4.0,4340000.0,1,1,1,4.0
Rabat,hay_riad,False,Appartement,233.0,4.0,4.0,1.0,18000000.0,1,1,1,1.0
Rabat,riyad,False,Appartement,140.0,3.0,2.0,unknown,3600000.0,0,1,1,unknown
Rabat,massira,False,Appartement,132.0,2.0,2.0,1.0,1850000.0,1,0,1,1.0
Rabat,souissi,False,Appartement,135.0,3.0,3.0,0.0,2400000.0,1,1,1,0.0
Rabat,hassan,False,Appartement,369.0,4.0,2.0,1.0,13700000.0,1,1,1,1.0
Rabat,hay_riad,False,Appartement,132.0,4.0,3.0,4.0,3850000.0,1,0,1,4.0
Rabat,hay_riad,False,Appartement,144.0,3.0,2.0,0.0,3250000.0,1,1,1,0.0
Rabat,massira,False,Appartement,132.0,2.0,3.0,0.0,1200000.0,1,0,1,0.0
Rabat,agdal,False,Appartement,155.0,4.0,3.0,0.0,3600000.0,1,1,1,0.0
Rabat,agdal,False,Appartement,274.0,4.0,3.0,1.0,13900000.0,1,1,1,1.0
Rabat,agdal,False,Appartement,174.0,3.0,2.0,0.0,4110000.0,1,1,1,0.0
Rabat,hassan,False,Appartement,132.0,2.0,2.0,4.0,2200000.0,1,0,1,4.0
Rabat,hay_riad,False,Appartement,180.0,3.0,3.0,1.0,14500000.0,1,1,1,1.0
Rabat,agdal,False,Appartement,150.0,3.0,2.0,1.0,13400000.0,1,1,1,1.0
Rabat,hay_riad,False,Appartement,106.0,2.0,2.0,0.0,2500000.0,1,1,1,0.0
Rabat,guich_oudaya,False,Appartement,135.0,3.0,3.0,1.0,12200000.0,1,1,1,1.0
Rabat,guich_oudaya,False,Appartement,62.0,2.0,1.0,0.0,1100000.0,1,1,1,0.0
Rabat,guich_oudaya,False,Appartement,52.0,2.0,1.0,0.0,920000.0,1,1,1,0.0
Rabat,quartier_de_l_océan,False,Appartement,58.0,2.0,1.0,0.0,1000000.0,1,1,1,0.0
Rabat,quartier_de_l_océan,False,Appartement,151.0,2.0,2.0,0.0,1900000.0,1,1,1,0.0
Rabat,agdal,False,Appartement,163.0,2.0,2.0,0.0,2400000.0,1,1,1,0.0
Rabat,hay_nahda,False,Appartement,90.0,2.0,2.0,1.0,1850000.0,1,1,1,1.0
Rabat,hay_el_fath,False,Appartement,140.0,3.0,3.0,0.0,4300000.0,1,1,1,0.0
Rabat,hay_riad,False,Appartement,132.0,3.0,1.0,2.0,3800000.0,1,0,0,2.0
Rabat,agdal,False,Appartement,132.0,2.0,2.0,4.0,3650000.0,1,0,1,4.0
Rabat,hay_riad,False,Appartement,170.0,2.0,2.0,0.0,3800000.0,1,1,1,0.0
Rabat,hassan,False,Appartement,30.0,1.0,1.0,0.0,640000.0,1,1,1,0.0
Rabat,hay_nahda,False,Appartement,86.0,2.0,1.0,4.0,4650000.0,1,1,1,4.0
Rabat,hay_el_fath,False,Appartement,60.0,2.0,1.0,2.0,2880000.0,1,1,1,2.0
Rabat,yacoub_el_mansour,False,Appartement,132.0,4.0,2.0,2.0,1160000.0,1,0,1,2.0
Rabat,agdal,False,Appartement,120.0,3.0,2.0,0.0,2900000.0,1,1,1,0.0
Rabat,agdal,False,Appartement,274.0,3.0,3.0,2.0,23900000.0,1,1,1,2.0
Rabat,mabella,False,Appartement,132.0,2.0,1.0,4.0,4850000.0,1,0,1,4.0
Rabat,quartier_de_l_océan,False,Appartement,88.0,3.0,2.0,4.0,4800000.0,1,1,1,4.0
Rabat,autre_secteur,True,Appartement,62.0,2.0,2.0,0.0,600000.0,1,1,1,0.0
Rabat,autre_secteur,True,Appartement,132.0,2.0,1.0,0.0,2100000.0,1,0,1,0.0
Rabat,yacoub_el_mansour,False,Appartement,132.0,2.0,3.0,1.0,14600000.0,1,0,1,1.0
Rabat,kébibat,False,Appartement,180.0,3.0,2.0,1.0,12300000.0,1,1,1,1.0
Rabat,hassan,False,Appartement,132.0,2.0,1.0,5.0,2100000.0,1,0,1,5.0
Rabat,yacoub_el_mansour,False,Appartement,132.0,3.0,2.0,1.0,11450000.0,1,0,1,1.0
Rabat,quartier_de_l_océan,False,Appartement,132.0,3.0,2.0,0.0,2000000.0,1,0,1,0.0
Rabat,hay_el_fath,False,Appartement,94.0,2.0,1.0,3.0,3867000.0,1,1,1,3.0
Rabat,hay_riad,False,Appartement,132.0,3.0,2.0,2.0,214000.0,1,0,1,2.0
Rabat,hay_riad,False,Appartement,132.0,3.0,2.0,0.0,4500000.0,1,0,1,0.0
